H|       70576|H|14 26 10.80|-45 22 45.3| 4.33| |H|216.54500648|-45.37926095|*|  10.38|   13.55|   -6.35|  0.61|  0.44|  0.72|  0.66|  0.62| 0.01|-0.34|-0.15| 0.15|-0.02|-0.07|-0.09| 0.07| 0.18|-0.13|  0|-2.10| 70576| 4.857|0.003| 4.398|0.002|*| 0.434|0.018|G|0.58|0.02|A|*| 4.4387|0.0005|0.005|107|*| 4.43| 4.45|       |D| | |14262-4523|I| 1| 2|C|S|A|AB|187|  0.128|0.003| 0.62|0.17|S| | |126354|          |C-44  9323|P-44  6771|0.58|A7:+...     |X 
H|       70638| |14 26 55.74|-83 40 04.3| 4.31| |H|216.73225313|-83.66785308| |  11.70|  -95.79|  -12.91|  0.39|  0.42|  0.49|  0.37|  0.45| 0.08|-0.22| 0.02|-0.11|-0.07|-0.12|-0.08| 0.02| 0.02| 0.11|  1|-0.58| 70638| 6.017|0.003| 4.457|0.002| | 1.300|0.300|G|1.30|0.02|A| | 4.4667|0.0006|0.006|156| | 4.46| 4.48|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |124882|          |C-83   189|P-83   557|1.30|K2III       |1 
H|       71075| |14 32 04.76|+38 18 28.4| 3.04| |G|218.01982421|+38.30788348| |  38.29| -115.55|  151.87|  0.40|  0.52|  0.73|  0.47|  0.55| 0.19| 0.07|-0.29|-0.01| 0.01|-0.21|-0.06| 0.18|-0.31| 0.15|  0| 0.74| 71075| 3.290|0.002| 3.062|0.002| | 0.191|0.006|G|0.17|0.03|C| | 3.0980|0.0005|0.005|138| | 3.09| 3.11|       | | | |14321+3818|I| 1| 1| | | |  |   |       |     |     |    |S| |P|127762|B+38 2565 |          |          |0.17|A7IIIvar    |X 
H|       71683| |14 39 40.90|-60 50 06.5|-0.01| |G|219.92041034|-60.83514707|A| 742.12|-3678.19|  481.84|  1.42|  1.08|  1.40|  1.51|  1.24| 0.29|-0.31|-0.16| 0.15| 0.05|-0.09| 0.00| 0.14| 0.09| 0.45|  1|-3.09| 71683|      |     |      |     | | 0.710|0.040|G|0.69|0.02|A| | 0.1373|0.0472|0.063|105|A| 0.06| 0.26|       |D| | |14396-6050|I| 3| 1|C|P|D|  |   |       |     |     |    |S| |D|128620|          |          |P-60  5483|0.69|G2V         |X 
H|       71908| |14 42 30.69|-64 58 28.5| 3.18| |H|220.62785433|-64.97456957| |  60.97| -192.64| -234.07|  0.36|  0.43|  0.58|  0.39|  0.49| 0.22|-0.21|-0.06| 0.27| 0.30| 0.01| 0.34| 0.18|-0.11| 0.42|  0| 0.88| 71908| 3.502|0.002| 3.211|0.002| | 0.256|0.012|G|0.26|0.02|A| | 3.2465|0.0004|0.004|162| | 3.24| 3.25|       |C| | |14425-6459|I| 1| 1| | | |  |   |       |     |     |    |S| | |128898|          |          |P-64  2977|0.26|F1Vp        |X 
H|       72105|H|14 44 59.25|+27 04 27.0| 2.35| |H|221.24687869|+27.07417383|A|  15.55|  -50.65|   20.00|  0.58|  0.52|  0.78|  0.68|  0.62| 0.23|-0.39|-0.46| 0.19| 0.01|-0.10| 0.01| 0.21|-0.09|-0.49|  1| 0.31| 72105| 3.562|0.004| 2.470|0.003|*| 0.966|0.004|G|0.95|0.00|H|*| 2.5167|0.0005|0.004| 87|*| 2.51| 2.52|       |D| | |14449+2704|I| 1| 2|C| |A|AB|341|  2.867|0.003| 2.19|0.02|S| | |129988|B+27 2417 |          |          |0.95|A0          |S 
H|       72220| |14 46 14.99|+01 53 34.6| 3.73| |G|221.56246594|+01.89293830| |  25.35| -116.04|  -21.75|  0.88|  0.58|  0.87|  1.26|  0.70|-0.21|-0.23| 0.16| 0.10|-0.47|-0.16|-0.40| 0.01| 0.10| 0.12|  0| 0.09| 72220| 3.735|0.002| 3.730|0.002| |-0.005|0.006|G|0.01|0.02|A| | 3.7371|0.0005|0.004| 77| | 3.73| 3.75|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |130109|B+02 2862 |          |          |0.01|A0V         |X 
H|       72370| |14 47 51.73|-79 02 41.0| 3.83|1|G|221.96552567|-79.04471242| |   7.93|   -5.67|  -15.75|  0.40|  0.44|  0.53|  0.41|  0.50| 0.07|-0.27|-0.01| 0.02| 0.06|-0.05| 0.02| 0.05| 0.13| 0.11|  1| 1.09| 72370| 5.697|0.003| 3.980|0.002| | 1.433|0.003|T|1.42|0.01|L| | 3.9796|0.0005|0.005|136| | 3.97| 3.99|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |129078|          |          |P-78   893|1.35|K5III       |X 
H|       73714| |15 04 04.26|-25 16 54.7| 3.25| |H|226.01775793|-25.28185602| |  11.17|  -71.85|  -44.69|  0.86|  0.63|  0.98|  1.47|  0.94|-0.14| 0.20|-0.32|-0.09|-0.14|-0.02|-0.22| 0.10|-0.31| 0.32|  0| 0.36| 73714| 5.417|0.011| 3.472|0.010| | 1.674|0.038|G|2.23|0.02|A| | 3.3093|0.0100|0.060| 39| | 3.24| 3.41|       | | | |          | |  | 1| | |S|  |   |       |     |     |    |S| | |133216|          |C-24 11834|P-24  5432|2.23|M3/M4III    |4 
H|       74395| |15 12 17.20|-52 05 56.7| 3.41| |H|228.07167982|-52.09907465| |  28.06| -113.94|  -71.00|  0.51|  0.55|  0.71|  0.56|  0.75|-0.26|-0.26|-0.29|-0.05|-0.02|-0.24|-0.01| 0.17| 0.07|-0.64|  0| 1.49| 74395| 4.572|0.003| 3.506|0.002| | 0.918|0.004|G|0.91|0.02|A| | 3.5711|0.0005|0.004| 81| | 3.56| 3.58|       |C| | |15122-5206|I| 1| 1| | | |  |   |       |     |     |    |S| | |134505|          |C-51  8830|P-51  7643|0.91|G8III       |X 
H|       74785| |15 17 00.47|-09 22 58.3| 2.61| |G|229.25196591|-09.38286694| |  20.38|  -96.39|  -20.76|  0.75|  0.52|  0.87|  0.89|  0.68|-0.19|-0.37|-0.09| 0.17|-0.07| 0.12| 0.08| 0.10|-0.28|-0.06|  0|-0.73| 74785| 2.515|0.004| 2.598|0.003| |-0.071|0.004|T|-.08|0.02|A| | 2.5740|0.0006|0.005| 59| | 2.57| 2.58|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |135742|B-08 3935 |          |          |-.08|B8V         |X 
H|       74824| |15 17 30.96|-58 48 03.2| 4.07| |H|229.37900090|-58.80087882| |  33.75|  -98.39| -135.46|  0.62|  0.53|  0.75|  0.90|  0.82| 0.15|-0.09|-0.14| 0.34| 0.31| 0.07| 0.40|-0.09| 0.14| 0.36|  2| 0.58| 74824| 4.197|0.002| 4.080|0.002| | 0.088|0.007|G|0.08|0.02|A| | 4.1042|0.0005|0.004|106| | 4.10| 4.11|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |135379|          |          |P-58  5875|0.08|A3V         |X 
H|       74946| |15 18 54.69|-68 40 46.1| 2.87| |G|229.72787007|-68.67946723| |  17.85|  -66.48|  -32.00|  0.29|  0.39|  0.52|  0.35|  0.49| 0.15|-0.09|-0.05| 0.02| 0.04|-0.01| 0.03| 0.25|-0.02| 0.19|  0|-0.91| 74946| 2.916|0.002| 2.884|0.001| | 0.014|0.008|G|0.04|0.02|A| | 2.8816|0.0003|0.004|203| | 2.88| 2.89|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |135382|          |C-68  1503|P-68  2383|0.04|A1V         |X 
H|       75177| |15 21 48.44|-36 15 40.2| 3.57|1|H|230.45181856|-36.26116729| |   9.99|  -91.85|  -86.03|  0.64|  0.48|  0.79|  0.71|  0.66|-0.23|-0.23|-0.22| 0.11|-0.08| 0.03|-0.10| 0.21| 0.11|-0.26|  0| 1.09| 75177| 5.580|0.004| 3.745|0.003| | 1.534|0.005|G|1.59|0.02|A| | 3.6909|0.0013|0.010| 81| | 3.67| 3.70|       |U|2| |15218-3616|I| 1| 1| | | |  |   |       |     |     |    |S| | |136422|          |C-35 10236|P-35  6550|1.59|K5III       |3 
H|       75323|H|15 23 22.66|-59 19 14.5| 4.48|1|H|230.84440733|-59.32069839|A|   6.40|  -10.29|  -36.57|  0.81|  0.78|  0.99|  0.77|  0.84| 0.26|-0.26|-0.18| 0.01| 0.19|-0.15| 0.14|-0.11| 0.16| 0.20|  7| 2.14| 75323| 4.726|0.004| 4.550|0.006|*| 0.169|0.007|T|0.18|0.01|L|*| 4.5370|0.0023|0.022|128|*| 4.50| 4.56|       |U|2|C|15234-5919|I| 1| 2|C| |A|AB| 18|  0.836|0.002| 0.88|0.01|S| | |136415|          |          |P-58  5908|0.44|B5III + F8  |G 
H|       76127|H|15 32 55.80|+31 21 33.0| 4.14| |G|233.23248309|+31.35915517|A|  10.49|  -19.62|   -8.94|  0.44|  0.52|  0.66|  0.48|  0.60| 0.34|-0.08|-0.17|-0.16|-0.07| 0.04|-0.06|-0.13| 0.14| 0.28|  2| 1.30| 76127| 4.003|0.002| 4.141|0.002|*|-0.127|0.015|G|-.12|0.03|C|*| 4.1120|0.0005|0.005|175|*| 4.10| 4.12|       |D| | |15329+3122|I| 1| 2|C| |A|AB|201|  0.752|0.004| 2.41|0.02|S| | |138749|B+31 2750 |          |          |-.12|B6Vnn       |X 
H|       76952|H|15 42 44.64|+26 17 43.9| 3.81| |H|235.68599269|+26.29551419|A|  22.48| -112.52|   50.70|  0.54|  0.55|  0.67|  0.48|  0.58|-0.12|-0.24|-0.06| 0.55|-0.01|-0.15|-0.14|-0.05| 0.11|-0.32|  2|-0.39| 76952| 3.840|0.002| 3.819|0.002|*| 0.020|0.003|T|0.04|0.00|L|*| 3.8233|0.0008|0.007|121|*| 3.81| 3.84|       |D| | |15427+2618|I| 1| 2|C| |A|AB|118|  0.609|0.002| 1.56|0.01|S| | |140436|B+26 2722 |          |          |0.02|A1Vs        |X 
H|       77233| |15 46 11.21|+15 25 18.9| 3.65| |H|236.54672877|+15.42192602| |  21.31|   68.54|  -41.31|  0.95|  0.71|  0.86|  1.07|  1.23|-0.48|-0.32|-0.03| 0.60|-0.46|-0.07|-0.46| 0.51|-0.08|-0.64|  0| 0.40| 77233| 3.754|0.003| 3.668|0.003| | 0.073|0.005|G|0.09|0.02|G| | 3.6836|0.0005|0.003| 54| | 3.68| 3.69|       |C| | |15461+1525|I| 1| 1| | | |  |   |       |     |     |    |S| | |141003|B+15 2911 |          |          |0.09|A3V         |X 
H|       77853| |15 53 49.48|-16 43 46.6| 4.13| |H|238.45615438|-16.72962230| |  20.02|  100.12|  135.27|  0.81|  0.49|  0.88|  1.04|  0.76|-0.06|-0.20|-0.03| 0.05|-0.09| 0.02|-0.06| 0.19|-0.29| 0.11|  2| 1.36| 77853| 5.442|0.003| 4.244|0.002| | 1.003|0.038|G|1.02|0.02|A| | 4.2934|0.0005|0.005| 78| | 4.29| 4.30|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |142198|B-16 4174 |          |          |1.02|K0III       |4 
H|       77952| |15 55 08.81|-63 25 47.1| 2.83| |H|238.78670013|-63.42974973| |  81.24| -188.45| -401.92|  0.39|  0.41|  0.62|  0.47|  0.56|-0.07|-0.12|-0.11|-0.05| 0.15|-0.12| 0.19| 0.09|-0.02|-0.24|  0|-0.59| 77952| 3.205|0.002| 2.869|0.002| | 0.315|0.003|G|0.36|0.02|A| | 2.9075|0.0004|0.004|138| | 2.90| 2.92|       | | | |15551-6326|I| 1| 1| | | |  |   |       |     |     |    |S| | |141891|          |          |P-63  3723|0.36|F2III       |X 
H|       78493| |16 01 26.59|+29 51 03.9| 4.98| |H|240.36079431|+29.85107821| |   9.29|  -38.20|   -6.90|  0.36|  0.44|  0.61|  0.37|  0.52| 0.05|-0.11| 0.05|-0.01| 0.14|-0.09| 0.17| 0.01|-0.04|-0.04|  0| 0.79| 78493| 4.911|0.002| 4.970|0.002| |-0.050|0.002|T|-.03|0.00|L| | 4.9684|0.0005|0.006|175| | 4.96| 4.98|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |143807|B+30 2738 |          |          |-.02|A0p...      |X 
H|       78639| |16 03 12.86|-49 13 47.0| 4.65| |G|240.80358419|-49.22972074| |  14.97|   41.18|   10.39|  0.60|  0.48|  0.76|  0.65|  0.64|-0.06|-0.26|-0.21|-0.03|-0.22| 0.07|-0.16| 0.30|-0.21|-0.17|  0|-0.55| 78639| 5.818|0.003| 4.745|0.002| | 0.902|0.040|G|0.91|0.02|A| | 4.8061|0.0005|0.006| 96| | 4.80| 4.82|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |143546|          |C-48 10512|P-48  8140|0.91|G8III       |2 
H|       78820| |16 05 26.23|-19 48 19.4| 2.56| |G|241.35931206|-19.80539286|A|   6.15|   -6.75|  -24.89|  1.28|  0.96|  1.12|  1.42|  1.07|-0.01|-0.13|-0.34| 0.06| 0.07| 0.13| 0.23| 0.01|-0.15| 0.10| 11| 2.66| 78820| 2.528|0.004| 2.608|0.004|A|-0.065|0.023|G|-.04|0.02|A| | 2.5940|0.0096|0.026| 64|A| 2.57| 2.65|       |D| | |16054-1948|I| 2| 1|C|P|A|  |   |       |     |     |    |S| | |144217|B-19 4307 |          |P-19  5945|-.04|B0.5V       |4 
H|       79509| |16 13 28.73|-54 37 49.5| 4.95| |H|243.36972631|-54.63041289| |   7.45|   -5.33|  -22.48|  0.59|  0.45|  0.78|  0.69|  0.60| 0.01|-0.08|-0.03|-0.16|-0.09|-0.33|-0.11| 0.15|-0.28| 0.15|  0| 0.89| 79509| 6.251|0.004| 5.064|0.003| | 1.017|0.004|T|0.99|0.00|L| | 5.1145|0.0006|0.006|108| | 5.10| 5.13|       | | | |16135-5438|I| 1| 1| | | |  |   |       |     |     |    |S| | |145397|          |          |P-54  7245|0.99|G4III       |X 
H|       79822| |16 17 30.50|+75 45 16.9| 4.95| |H|244.37708768|+75.75470385| |  33.52|  -89.94|  257.80|  0.44|  0.45|  0.47|  0.47|  0.54| 0.13|-0.24|-0.18|-0.16|-0.11|-0.01|-0.09| 0.11|-0.01|-0.01|  0| 0.41| 79822| 5.401|0.002| 4.999|0.002| | 0.393|0.002|T|0.46|0.00|L| | 5.0409|0.0007|0.004|100| | 5.03| 5.05|       | | | |16176+7545|I| 1| 1| | | |  |   |       |     |     |    |S| | |148048|B+76  596 |          |          |0.44|F5V         |S 
H|       79992| |16 19 44.45|+46 18 47.8| 3.91|1|H|244.93519958|+46.31327084| |  10.37|  -13.15|   39.31|  0.44|  0.45|  0.53|  0.48|  0.50|-0.01|-0.07|-0.02| 0.12| 0.07| 0.00| 0.05|-0.09|-0.01|-0.13|  0| 2.36| 79992| 3.718|0.002| 3.877|0.002| |-0.151|0.009|G|-.19|0.03|C| | 3.8472|0.0012|0.010|118| | 3.83| 3.86|   1.25|P|1|A|16197+4619|I| 1| 1| | | |  |   |       |     |     |    |S| | |147394|B+46 2169 |          |          |-.19|B5IV        |X 
H|       80170| |16 21 55.24|+19 09 10.9| 3.74| |H|245.48018203|+19.15302185| |  16.69|  -47.44|   44.61|  0.62|  0.48|  0.73|  0.72|  0.69| 0.04|-0.32|-0.05| 0.46|-0.08|-0.09|-0.04| 0.39|-0.20| 0.16|  0| 2.12| 80170| 4.085|0.002| 3.770|0.002| | 0.299|0.015|G|0.34|0.03|C| | 3.8125|0.0006|0.005|103| | 3.81| 3.83|       | | | |16219+1909|I| 1| 1| | | |  |   |       |     |     |    |S| | |147547|B+19 3086 |          |          |0.34|A9III       |X 
H|       80582| |16 27 11.05|-47 33 17.0| 4.46| |G|246.79603256|-47.55473590| |   8.16|  -13.72|  -20.63|  0.75|  0.48|  0.98|  0.85|  0.73| 0.02|-0.37|-0.22|-0.07|-0.23| 0.20| 0.00| 0.56|-0.34|-0.27|  0| 1.00| 80582| 4.430|0.002| 4.517|0.002| |-0.070|0.015|G|-.04|0.02|A| | 4.5129|0.0014|0.014|129| | 4.49| 4.53|       |D| | |16272-4733|I| 2| 1| | |S|  |   |       |     |     |    |S| | |147971|          |C-47 10765|          |-.04|B4V         |X 
H|       81065| |16 33 27.46|-78 53 49.1| 3.86|1|H|248.36443409|-78.89695917| |  20.44| -125.68|  -77.59|  0.40|  0.43|  0.53|  0.40|  0.47|-0.06|-0.24| 0.08| 0.01|-0.07| 0.03|-0.08|-0.05| 0.01|-0.17|  2| 0.67| 81065| 5.033|0.002| 3.968|0.002| | 0.923|0.002|T|0.92|0.02|A| | 4.0203|0.0005|0.005|150| | 4.01| 4.03|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |147675|          |          |P-78  1103|0.92|K0IV SB     |G 
H|       81852| |16 43 05.42|-77 30 59.7| 4.23| |G|250.77258180|-77.51657182| |  20.69| -282.83| -355.03|  0.37|  0.40|  0.51|  0.40|  0.44|-0.01|-0.24| 0.11|-0.01|-0.17|-0.05|-0.18| 0.13| 0.10|-0.07|  1| 1.08| 81852| 5.602|0.003| 4.352|0.002| | 1.060|0.015|G|1.04|0.02|A| | 4.3954|0.0005|0.005|147| | 4.39| 4.41|       | | | |16431-7731|I| 1| 1| | | |  |   |       |     |     |    |S| | |149324|          |          |P-77  1221|1.04|K0III       |X 
H|       82273| |16 48 39.87|-69 01 39.5| 1.91|1|G|252.16610742|-69.02763503| |   7.85|   17.85|  -32.92|  0.34|  0.46|  0.63|  0.46|  0.60|-0.02|-0.11|-0.24| 0.03| 0.03|-0.02|-0.01|-0.18| 0.25|-0.07|  0| 0.60| 82273| 3.816|0.002| 2.081|0.002| | 1.447|0.002|T|1.45|0.00|L| | 2.0711|0.0006|0.005|129| | 2.06| 2.08|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |150798|          |          |P-68  2822|1.33|K2IIb-IIIa  |G 
H|       82729| |16 54 35.11|-42 21 38.7| 3.62| |G|253.64627156|-42.36075916| |  21.67| -126.55| -227.77|  0.73|  0.60|  0.85|  0.92|  0.67|-0.29|-0.18|-0.20| 0.08|-0.17| 0.32|-0.07| 0.27|-0.19|-0.39|  0| 1.21| 82729| 5.439|0.004| 3.773|0.004| | 1.393|0.004|T|1.37|0.02|A| | 3.7651|0.0006|0.004| 60| | 3.76| 3.78|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |152334|          |C-42 11646|P-42  7549|1.37|K4III       |X 
H|       83081| |16 58 37.23|-55 59 24.2| 3.12|1|G|254.65512817|-55.99005508| |   5.68|  -18.31|  -35.29|  0.67|  0.58|  0.91|  0.73|  0.63| 0.16|-0.41|-0.38| 0.32| 0.01| 0.02| 0.08| 0.40|-0.14|-0.09|  0| 0.09| 83081| 5.234|0.005| 3.301|0.004| | 1.552|0.097|G|1.60|0.02|A| | 3.2393|0.0012|0.008| 75| | 3.23| 3.25|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |152786|          |          |P-55  7766|1.60|K5III       |X 
H|       85670| |17 30 25.98|+52 18 04.9| 2.79|1|H|262.60823708|+52.30135901| |   9.02|  -15.59|   11.57|  0.43|  0.47|  0.49|  0.43|  0.52| 0.04|-0.18| 0.09| 0.05| 0.02|-0.01| 0.05| 0.05|-0.17| 0.05|  1|-0.81| 85670| 4.017|0.002| 2.901|0.002| | 0.954|0.007|G|0.93|0.03|G| | 2.9466|0.0005|0.005|107| | 2.94| 2.96|       |M| | |17305+5218|I| 1| 1| | | |  |   |       |     |     |    |S| | |159181|B+52 2065 |          |          |0.93|G2II        |X 
H|       85727| |17 31 05.98|-60 41 01.0| 3.60| |H|262.77490395|-60.68360667|+|  17.42|  -53.65|  -99.37|  1.64|  1.33|  0.73|  1.20|  0.85|-0.92|-0.11|-0.01|-0.05| 0.03| 0.08| 0.26|-0.27|-0.19|-0.65|  0| 0.55| 85727| 3.479|0.002| 3.580|0.002| |-0.104|0.009|G|-.10|0.02|A| | 3.5681|0.0004|0.004|123| | 3.56| 3.58|       | | | |17311-6041|I| 1| 1|O| | |  |   |       |     |     |    |S| | |158094|          |          |P-60  6842|-.10|B8V         |X 
H|       85755| |17 31 24.95|-23 57 45.3| 4.78| |H|262.85396193|-23.96258036| |   7.65|    4.91|  -25.90|  0.85|  0.51|  0.87|  0.82|  0.51|-0.37|-0.38|-0.10| 0.24|-0.50| 0.06|-0.34| 0.58|-0.16|-0.59|  0| 1.07| 85755| 4.811|0.003| 4.794|0.003| | 0.016|0.029|G|0.08|0.02|A| | 4.8040|0.0007|0.004| 66| | 4.79| 4.81|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |158643|          |C-23 13412|P-23  6604|0.08|A0V         |4 
H|       85927| |17 33 36.53|-37 06 13.5| 1.62|1|G|263.40219373|-37.10374835| |   4.64|   -8.90|  -29.95|  0.74|  0.52|  0.90|  0.92|  0.58| 0.12|-0.42|-0.29| 0.20| 0.11|-0.41|-0.04| 0.18| 0.17|-0.29|  3| 1.62| 85927| 1.446|0.010| 1.607|0.008| |-0.231|0.008|G|-.24|0.02|A| | 1.5244|0.0029|0.016| 44| | 1.50| 1.56|   0.21|P|1|A|17336-3706|I| 1| 1| | | |  |   |       |     |     |    |S| |P|158926|          |C-37 11673|P-37  7265|-.24|B1.5IV+...  |3 
H|       86929| |17 45 44.00|-64 43 25.4| 3.61| |G|266.43334347|-64.72373450| |   8.79|  -11.08|  -56.37|  0.46|  0.45|  0.65|  0.52|  0.51|-0.01|-0.17|-0.19|-0.05|-0.07| 0.14|-0.05| 0.02| 0.04|-0.04|  0|-1.28| 86929| 5.127|0.003| 3.723|0.002| | 1.161|0.074|G|1.09|0.02|A| | 3.7700|0.0005|0.005|119| | 3.76| 3.78|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |160635|          |          |P-64  3662|1.09|K1III       |X 
H|       87072| |17 47 33.63|-27 49 50.7| 4.53|3|H|266.89011276|-27.83076255| |   3.03|   -3.62|  -10.67|  0.82|  0.55|  0.94|  1.01|  0.71|-0.11|-0.40|-0.36| 0.16|-0.12| 0.02|-0.08| 0.23|-0.02|-0.65|  0| 0.63| 87072| 5.452|0.048| 4.638|0.031| | 0.600|0.020|G|0.76|0.02|A| | 4.6672|0.0181|0.249| 53| | 4.37| 4.98|   7.01|P|1|A|          | |  | 1| | | |  |   |       |     |     |    |S| | |161592|          |C-27 11930|P-27  5764|0.76|F7II        |3 
H|       88714| |18 06 37.88|-50 05 29.2| 3.65|1|H|271.65782832|-50.09145462| |   3.22|   -8.43|   -9.26|  0.60|  0.40|  0.71|  0.65|  0.41|-0.22|-0.29|-0.04| 0.31|-0.34|-0.01|-0.32| 0.07| 0.10|-0.20|  3| 2.64| 88714| 3.537|0.003| 3.653|0.002| |-0.101|0.003|T|-.06|0.02|A| | 3.6327|0.0005|0.005| 97| | 3.63| 3.64|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |165024|          |C-50 11720|P-50 10538|-.06|B2Ib        |X 
H|       88794| |18 07 32.55|+28 45 44.9| 3.84| |H|271.88562824|+28.76247025| |   9.39|   -0.17|    7.51|  0.42|  0.43|  0.57|  0.51|  0.44|-0.01| 0.00| 0.10|-0.21| 0.14|-0.17| 0.11|-0.07|-0.06| 0.18|  0|-1.85| 88794| 3.817|0.002| 3.835|0.002| |-0.018|0.018|G|-.02|0.05|D| | 3.8384|0.0003|0.004|149| | 3.83| 3.85|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |166014|B+28 2925 |          |          |-.02|B9.5V       |X 
H|       90422| |18 26 58.43|-45 58 06.0| 3.49|1|G|276.74345947|-45.96832919| |  13.08|  -16.68|  -53.33|  0.58|  0.44|  0.71|  0.76|  0.50|-0.08|-0.30|-0.26|-0.01| 0.25|-0.26| 0.04|-0.43| 0.25|-0.42|  2|-1.77| 90422| 3.279|0.003| 3.461|0.002| |-0.179|0.014|G|-.18|0.02|A| | 3.4234|0.0009|0.008| 64| | 3.41| 3.44|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |169467|          |C-46 12379|P-46  9308|-.18|B3IV        |X 
H|       90568| |18 28 49.74|-49 04 12.1| 4.10| |H|277.20723319|-49.07003097| |  25.60|  137.90| -229.14|  0.59|  0.42|  0.78|  0.76|  0.51| 0.04|-0.09| 0.24| 0.23|-0.28|-0.06|-0.20| 0.04| 0.12| 0.39|  0| 0.35| 90568| 5.406|0.003| 4.224|0.002| | 0.995|0.041|G|1.02|0.02|A| | 4.2661|0.0004|0.004|111| | 4.26| 4.27|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |169767|          |C-49 12153|P-49 10594|1.02|G8/K0III    |2 
H|       90595| |18 29 11.85|-14 33 56.9| 4.67| |H|277.29938301|-14.56580499| |  11.19|    3.07|   -3.48|  0.87|  0.66|  0.92|  1.19|  0.78|-0.28| 0.07|-0.34|-0.23| 0.30|-0.04| 0.27|-0.32| 0.06|-0.53|  0|-0.47| 90595| 4.774|0.003| 4.693|0.003| | 0.076|0.014|G|0.10|0.02|A| | 4.7103|0.0006|0.003| 51| | 4.70| 4.72|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |170296|B-14 5071 |          |          |0.10|A1IV/V      |4 
H|       90887| |18 32 21.31|-39 42 14.1| 5.16| |G|278.08877815|-39.70390941| |  14.83|   31.98|  -37.62|  0.65|  0.45|  0.76|  0.81|  0.50|-0.09|-0.21|-0.10|-0.05| 0.00|-0.01| 0.00|-0.37|-0.07|-0.19|  2|-0.45| 90887| 5.270|0.003| 5.171|0.003| | 0.079|0.002|G|0.09|0.00|H| | 5.1928|0.0006|0.005| 87| | 5.19| 5.20|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |170642|          |C-39 12696|P-39  8114|0.09|A3V         |3 
H|       91262| |18 36 56.19|+38 46 58.8| 0.03|1|G|279.23410832|+38.78299311| | 128.93|  201.02|  287.46|  0.48|  0.47|  0.55|  0.57|  0.60|-0.02|-0.08|-0.12| 0.30| 0.02|-0.13| 0.01| 0.28|-0.05|-0.15|  2| 1.31| 91262|      |     |      |     | |-0.001|0.005|G|-.01|0.02|A| | 0.0868|0.0021|0.014| 90| | 0.07| 0.13|       |U|2|C|18369+3847|I| 1| 1| | |S|  |   |       |     |     |    |S| | |172167|B+38 3238 |          |          |-.01|A0Vvar      |X 
H|       91589| |18 40 43.89|-47 01 38.2| 6.80| |H|280.18287968|-47.02727395| |   7.39|   -8.25|   11.43|  0.74|  0.56|  0.90|  0.94|  0.68| 0.09|-0.20| 0.04|-0.11|-0.01|-0.05|-0.01|-0.35|-0.08| 0.04|  0|-0.23| 91589| 6.892|0.006| 6.812|0.009| | 0.079|0.010|T|0.09|0.01|L| | 6.8316|0.0010|0.009| 68| | 6.82| 6.84|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |172128|          |C-47 12449|P-47  8995|0.06|A1/A2IV/V   |2 
H|       92175| |18 47 10.48|-04 44 52.2| 4.22| |G|281.79365558|-04.74782871|+|   4.73|   -7.71|  -15.89|  0.83|  0.65|  0.79|  0.73|  0.51|-0.33|-0.17|-0.15|-0.03| 0.02| 0.18|-0.08|-0.30|-0.11|-0.47|  0| 1.89| 92175| 5.602|0.003| 4.344|0.003| | 1.087|0.038|G|1.09|0.02|A| | 4.3804|0.0007|0.005| 71| | 4.37| 4.39|       |C| | |          | |  | 1|O| | |  |   |       |     |     |    |S| | |173764|B-04 4582 |          |          |1.09|G5II...     |X 
